class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Sitting,0.401519924,0.451047421,-0.323486596,0.999890685,0.422188848,0.39106077,-0.341124326,0.999769449,0.433363199,0.390476197,-0.340653837,0.999782026,0.445533752,0.391557813,-0.340836316,0.999786794,0.399670511,0.394641846,-0.298432797,0.999757111,0.395686537,0.39501062,-0.297901511,0.99974215,0.391651452,0.396369159,-0.298069596,0.999756157,0.480152041,0.414200634,-0.283854187,0.999786794,0.406633854,0.415345967,-0.08034496,0.999743164,0.426847637,0.501613617,-0.295436561,0.999893367,0.396563083,0.502158761,-0.235968351,0.99986434,0.608818769,0.693842113,-0.215626597,0.999285519,0.333752751,0.692240477,-0.046199854,0.999775231,0.649534225,1.02490449,-0.162627757,0.530813158,0.244453713,0.961525142,0.035075601,0.346851349,0.657794595,1.404059768,-0.149590611,0.091718525,0.136948735,1.227957964,-0.151634619,0.089829139,0.676832855,1.500033021,-0.172613576,0.107044041,0.088132516,1.298746347,-0.189224675,0.12854439,0.64670831,1.509848356,-0.213030845,0.161552414,0.109015644,1.312937498,-0.264152497,0.19776465,0.634375036,1.470562458,-0.170225292,0.161368161,0.133607611,1.292363882,-0.190046266,0.205044404,0.550174296,1.431199193,-0.053960808,0.002037667,0.365372419,1.423061967,0.057275839,0.002725061,0.530095637,2.004023314,-0.069864132,0.000305136,0.350059181,1.984654427,0.028387297,0.000190965,0.533759773,2.533734322,0.260956943,3.65E-05,0.35426259,2.522399664,0.196383059,5.97E-06,0.540532708,2.613793135,0.274936229,3.86E-05,0.355900347,2.605910063,0.201476648,1.50E-05,0.497561306,2.688930035,-0.070810296,6.47E-05,0.362547517,2.678001165,-0.180363804,1.87E-05
Sitting,0.405988127,0.444735467,-0.326400518,0.999899507,0.427091122,0.385057658,-0.337632924,0.999788642,0.438527286,0.384662211,-0.337238789,0.999800384,0.450680584,0.385704339,-0.337397337,0.999804914,0.402820975,0.388941795,-0.29636097,0.999776781,0.398251683,0.389627069,-0.295867503,0.999763072,0.394000351,0.391218901,-0.296031982,0.999775708,0.483298242,0.411621928,-0.256498277,0.999805093,0.406587899,0.41255933,-0.061534274,0.999764264,0.431440592,0.493836761,-0.291976064,0.999901533,0.399806082,0.495443851,-0.234938428,0.999874115,0.609500349,0.692974985,-0.192081302,0.99932766,0.33961907,0.688168526,-0.017022591,0.999784529,0.650411725,1.02450788,-0.172318965,0.520284235,0.244259641,0.946999967,0.028460184,0.361516923,0.658122838,1.39848423,-0.229526311,0.089641586,0.109629489,1.087288022,-0.261166662,0.120378852,0.677973628,1.494646668,-0.26379931,0.106836952,0.043068133,1.109554887,-0.321789324,0.159843445,0.648629189,1.503382683,-0.31694442,0.163440242,0.058193814,1.109700561,-0.38713488,0.235382617,0.635949731,1.464556575,-0.259828627,0.163281605,0.084581845,1.107088923,-0.307044059,0.243251905,0.552748621,1.427113652,-0.052190177,0.001967297,0.368251294,1.412573457,0.055503011,0.002666325,0.530288279,2.001654148,-0.072347596,0.000309804,0.358295918,1.980041981,0.015634632,0.000196041,0.540662169,2.529763222,0.245625213,3.70E-05,0.370391369,2.520648479,0.164465576,6.06E-06,0.549152017,2.609626532,0.258570105,3.91E-05,0.371434867,2.603941679,0.16726397,1.45E-05,0.508293927,2.682600975,-0.095046528,6.52E-05,0.38249746,2.676918983,-0.22632055,1.84E-05
Sitting,0.406750023,0.445108533,-0.354870975,0.999847949,0.428172827,0.385089338,-0.384637326,0.999673605,0.439516366,0.384555221,-0.384275645,0.999709189,0.451513827,0.385482281,-0.384486645,0.999704063,0.404436648,0.389066607,-0.331734776,0.999637961,0.399957776,0.38966459,-0.331305027,0.999641418,0.395759642,0.391153365,-0.331443667,0.999635279,0.48412782,0.410965085,-0.34968847,0.999727666,0.40866375,0.412139684,-0.099278219,0.999650717,0.431847662,0.493979633,-0.334875613,0.999858022,0.401034027,0.495628774,-0.260338694,0.999799609,0.610810697,0.682250798,-0.282913864,0.999311268,0.342605561,0.679437816,-0.017624555,0.999775827,0.65083611,1.002481461,-0.250059545,0.525760531,0.233767241,0.939851522,0.06824474,0.396531403,0.662291169,1.396185637,-0.265540928,0.091704205,0.060426611,1.075368643,-0.066241153,0.145259678,0.679783404,1.490776777,-0.285392195,0.107241467,-0.015373659,1.117498398,-0.091342784,0.175336435,0.659698069,1.501162767,-0.331987977,0.164978564,-0.007180792,1.128228903,-0.170315325,0.255601704,0.646542192,1.462999344,-0.291313171,0.166251108,0.027820999,1.067179561,-0.114197232,0.266648769,0.5573861,1.40906477,-0.066539794,0.001902626,0.375995934,1.394058824,0.069442406,0.002611961,0.534079969,1.983943462,-0.090488672,0.000317465,0.369494379,1.964512348,0.04273073,0.000211829,0.551674068,2.518494368,0.254121959,4.58E-05,0.386764109,2.513724089,0.246666282,7.46E-06,0.562983155,2.595424175,0.270183951,4.79E-05,0.387910008,2.591926098,0.255275011,1.82E-05,0.518957973,2.661051035,-0.084944025,7.18E-05,0.39695394,2.670036316,-0.137693748,2.05E-05
Sitting,0.407051504,0.445279807,-0.356282145,0.999826133,0.428403676,0.385089844,-0.384602517,0.999633729,0.439697802,0.384464651,-0.38423878,0.999673963,0.451642424,0.385308027,-0.384450883,0.999670506,0.405165911,0.389095187,-0.332752049,0.999591172,0.400824636,0.389624029,-0.332307935,0.999598801,0.396681666,0.391033262,-0.332457095,0.999595046,0.484492689,0.41053313,-0.344016612,0.999699473,0.409919828,0.411821842,-0.099609062,0.99961853,0.431707084,0.494083881,-0.335149646,0.999841928,0.401554406,0.495750844,-0.262407959,0.999777973,0.612192333,0.680849612,-0.278762937,0.999309301,0.343661517,0.674667239,-0.019542549,0.999776602,0.65119946,1.00261724,-0.246875316,0.530482173,0.229265124,0.936379254,0.07062237,0.42781657,0.661901534,1.395478368,-0.261997223,0.088617742,0.054692525,1.094565511,-0.052744549,0.157053366,0.68038249,1.493653417,-0.28239423,0.102773778,-0.015145712,1.165850282,-0.078295976,0.180011705,0.65898788,1.506905437,-0.32783556,0.158778816,-0.004740645,1.179595709,-0.15783298,0.262138486,0.64596647,1.468327522,-0.286754668,0.160809949,0.023768121,1.152761936,-0.100242577,0.275918871,0.5575912,1.403198123,-0.066827796,0.001883892,0.375934482,1.384946585,0.069723248,0.002614739,0.535771132,1.977693558,-0.104231134,0.000317416,0.366782397,1.954711795,0.041330449,0.000221091,0.550013304,2.51647377,0.22476849,4.99E-05,0.379905432,2.507322073,0.202238232,8.70E-06,0.561128199,2.59312582,0.23933652,5.17E-05,0.379995525,2.583673239,0.206686705,2.01E-05,0.515134394,2.657383919,-0.11916697,7.73E-05,0.390114784,2.664805174,-0.190617919,2.23E-05
Sitting,0.407153845,0.4443039,-0.349406183,0.999830842,0.428877175,0.384546816,-0.372874737,0.999643445,0.440341175,0.384078979,-0.372534931,0.999682963,0.452280343,0.385107309,-0.372791409,0.999680817,0.405741602,0.388184279,-0.322959214,0.999600291,0.401509851,0.388589382,-0.322509885,0.999607861,0.397398412,0.389887631,-0.322706163,0.999605358,0.485441595,0.410179645,-0.329476416,0.99970907,0.411067635,0.410828143,-0.0903247,0.99962759,0.431507021,0.493565798,-0.32605949,0.999845266,0.401691377,0.494599521,-0.256305486,0.999783278,0.612830937,0.680639505,-0.270851344,0.999322176,0.343525469,0.671731174,-0.019322487,0.999779105,0.651637435,1.007148266,-0.24948971,0.531952381,0.217331454,0.933394611,0.088524371,0.452263474,0.664313793,1.405287623,-0.292998075,0.084368855,0.033664491,1.08225894,-0.048332579,0.16682826,0.685239077,1.50873971,-0.321137011,0.097602822,-0.041137554,1.130425215,-0.078605101,0.184726208,0.66117084,1.522993684,-0.369017661,0.151906699,-0.030565644,1.145674467,-0.159376293,0.269420534,0.648116529,1.482898951,-0.320130318,0.154281616,-0.001937367,1.138657331,-0.0974852,0.285985917,0.558816195,1.403712273,-0.067006968,0.001822555,0.376728266,1.386105657,0.069940463,0.00255966,0.536206365,1.979043961,-0.098840982,0.000342462,0.367277503,1.955805063,0.045982044,0.000246197,0.551824152,2.517064571,0.234796017,5.77E-05,0.379939973,2.510205984,0.203454584,1.10E-05,0.563345551,2.594414234,0.249781132,5.94E-05,0.380010098,2.587170839,0.207197621,2.36E-05,0.516040027,2.659025669,-0.107864894,8.56E-05,0.390119374,2.66850543,-0.187607184,2.48E-05
Sitting,0.408251345,0.444108486,-0.38395375,0.999833703,0.430167526,0.384335279,-0.398893803,0.999650955,0.441725433,0.383921295,-0.398593277,0.999689639,0.453559488,0.385016978,-0.398814976,0.999688089,0.406713784,0.387771875,-0.354847431,0.999605834,0.402339518,0.388064355,-0.354400575,0.999613941,0.398086458,0.389254689,-0.354584545,0.999611259,0.486187935,0.409987509,-0.333019227,0.99971813,0.411194175,0.409992635,-0.120020762,0.999634385,0.432045698,0.493543714,-0.353200465,0.999849021,0.40228039,0.494507849,-0.291939825,0.999789059,0.613473535,0.685520113,-0.278268993,0.999336123,0.343072951,0.672154665,-0.04892502,0.999775887,0.650986791,1.024344683,-0.261213124,0.532479465,0.20399189,0.932818174,0.050382357,0.475894749,0.664300025,1.428719282,-0.307301223,0.081224479,0.025382098,1.072477579,-0.07215479,0.174278274,0.685220122,1.534978628,-0.340591401,0.093775027,-0.057050705,1.116311789,-0.094750687,0.187760577,0.659861028,1.547864437,-0.38655445,0.147334024,-0.046865247,1.132621288,-0.214983508,0.275236845,0.646851778,1.507025957,-0.33469066,0.149984896,-0.017282002,1.130482078,-0.140750617,0.294610411,0.560575843,1.40486598,-0.067141488,0.001750183,0.378745377,1.387918711,0.070111565,0.002456469,0.539021373,1.980190158,-0.112118661,0.000381471,0.370540977,1.958920121,0.047426399,0.000270321,0.555565655,2.520107508,0.227880955,6.62E-05,0.385697693,2.512554884,0.209281474,1.25E-05,0.566853464,2.59845376,0.242583796,6.72E-05,0.385627657,2.58961916,0.213420317,2.68E-05,0.520973384,2.66185236,-0.122097477,9.38E-05,0.396554887,2.669360638,-0.186157435,2.65E-05
Sitting,0.40809989,0.444080144,-0.388983309,0.999841273,0.43016237,0.384259671,-0.403022289,0.999666214,0.441743672,0.383874714,-0.402682841,0.999702632,0.453596503,0.384932339,-0.402884483,0.999700487,0.406992912,0.387482375,-0.360087931,0.999622345,0.402636349,0.387608469,-0.359641701,0.999631464,0.398408115,0.388623059,-0.359843999,0.999628007,0.486526161,0.409719288,-0.331432581,0.999731541,0.411975056,0.408835292,-0.124250792,0.999651849,0.431811512,0.493608862,-0.355575591,0.999855459,0.402206004,0.494528085,-0.296033531,0.999798298,0.613418341,0.685426176,-0.2733576,0.999364138,0.342622131,0.671662152,-0.058053695,0.999783635,0.651199162,1.024562478,-0.253824443,0.527775407,0.199905738,0.928595722,-0.02562638,0.493382454,0.664462626,1.424353242,-0.294403732,0.078478783,0.015562763,1.088080883,-0.261103332,0.17928645,0.685283661,1.530858755,-0.323142648,0.090606734,-0.053451061,1.133564711,-0.30299142,0.190484762,0.659702003,1.545875549,-0.365966797,0.143892482,-0.038599852,1.152445912,-0.38699773,0.281069726,0.646753788,1.50424242,-0.319657654,0.146170422,-0.010017271,1.146226645,-0.31459552,0.302053213,0.562106609,1.404765368,-0.06986504,0.001655639,0.379154623,1.38871479,0.073050626,0.002330047,0.541111827,1.979968071,-0.116048455,0.000376426,0.371394187,1.959481478,0.06632413,0.000259009,0.556106567,2.519685268,0.234962434,6.57E-05,0.385479867,2.512359858,0.243848994,1.22E-05,0.567392707,2.597985983,0.250565708,6.58E-05,0.385579169,2.589626312,0.249078482,2.65E-05,0.520979702,2.661365509,-0.116460934,9.25E-05,0.396355569,2.669216633,-0.185331941,2.59E-05
Sitting,0.408978999,0.444926947,-0.398622006,0.999849319,0.430689961,0.384542674,-0.412495941,0.999683321,0.442161143,0.383972585,-0.412139475,0.999717474,0.454038382,0.384883881,-0.412375152,0.999715149,0.407663524,0.387745172,-0.369762719,0.999641061,0.403345168,0.387755841,-0.369299829,0.999650359,0.399113506,0.388685048,-0.369500697,0.999645948,0.487064302,0.409463286,-0.332529604,0.999747097,0.41233629,0.408620507,-0.127749503,0.999669671,0.432588756,0.494265586,-0.362139702,0.999863744,0.402969509,0.495043695,-0.302815378,0.999808967,0.613763928,0.683211088,-0.278348029,0.999403715,0.342960149,0.671825469,-0.058623187,0.999794126,0.65139842,1.024469137,-0.262415737,0.533231616,0.202657148,0.929741442,-0.04442304,0.515725017,0.664579272,1.423723698,-0.297308952,0.076761745,0.027414476,1.082080007,-0.299294323,0.184956148,0.685365975,1.53292191,-0.324838609,0.087875724,-0.052379102,1.138954759,-0.34366411,0.192476347,0.659002423,1.55061543,-0.366855323,0.140849814,-0.03726089,1.158988357,-0.424647272,0.285314292,0.646263957,1.507948518,-0.321675509,0.142915249,-0.008356764,1.152687192,-0.351436436,0.308245689,0.564964473,1.403905272,-0.07705725,0.001606785,0.381842643,1.388975978,0.080322668,0.002267782,0.545117259,1.979344726,-0.131400824,0.000371447,0.373210639,1.959683895,0.092624426,0.000249196,0.558296561,2.519465446,0.215885326,6.60E-05,0.385350853,2.512284756,0.278467178,1.22E-05,0.570068717,2.597661495,0.231260613,6.52E-05,0.385486543,2.589879751,0.284796774,2.69E-05,0.520986915,2.661267042,-0.145617217,9.09E-05,0.395833313,2.669183493,-0.147926882,2.55E-05
Sitting,0.413092196,0.451022208,-0.401004732,0.999825895,0.434389412,0.387669802,-0.418025315,0.999629796,0.445935786,0.386725783,-0.417668909,0.999673188,0.457936049,0.387230039,-0.417907476,0.999667108,0.410587251,0.390683949,-0.376767337,0.999582827,0.405740738,0.390424341,-0.376311153,0.99959892,0.401465088,0.391014606,-0.376523107,0.999588788,0.489003241,0.409194678,-0.344028622,0.999713004,0.413682222,0.408682764,-0.145794213,0.999626577,0.438280523,0.501842976,-0.365232855,0.99984324,0.406256288,0.502171516,-0.306949019,0.999783456,0.616137624,0.681937993,-0.28028062,0.99940449,0.343955338,0.671665728,-0.075603023,0.999791861,0.654416978,1.016945004,-0.25792715,0.527688384,0.205497816,0.931173027,-0.033073515,0.524399161,0.673032105,1.411676884,-0.290931225,0.073208593,0.037319493,1.108857036,-0.142148674,0.178511515,0.695782542,1.516821146,-0.316694558,0.08360526,-0.032534447,1.158412218,-0.168323666,0.184330091,0.669365585,1.537285924,-0.359122515,0.134775653,-0.016999023,1.187890768,-0.248643488,0.274918258,0.656196177,1.496449232,-0.315404981,0.136857495,0.010708002,1.182077408,-0.190307498,0.298242629,0.568033278,1.403718114,-0.076018974,0.001527362,0.383589804,1.389255285,0.079280093,0.002160026,0.550906301,1.978261471,-0.122360684,0.000371018,0.3769629,1.960055232,0.090954497,0.000249579,0.563839853,2.516775608,0.223389715,6.88E-05,0.390786201,2.510433912,0.270707071,1.27E-05,0.575176358,2.595718861,0.239226013,6.86E-05,0.391073942,2.58825779,0.277176917,2.90E-05,0.526069283,2.659834385,-0.12911959,9.49E-05,0.402405262,2.667983055,-0.137516826,2.62E-05
Sitting,0.414628804,0.450964004,-0.400136948,0.999833047,0.436125934,0.387623847,-0.413165569,0.999644399,0.447751701,0.386672676,-0.412815809,0.999686837,0.459835917,0.387196094,-0.413080782,0.999680579,0.411687911,0.390622914,-0.37578547,0.999597013,0.406651825,0.390351713,-0.375335008,0.999613643,0.402316749,0.390930772,-0.375567079,0.999602854,0.490423054,0.408966839,-0.333246619,0.99972558,0.4144063,0.408545047,-0.141653195,0.999641895,0.440831661,0.502266288,-0.363221526,0.999848366,0.407714367,0.502232254,-0.304602146,0.999791503,0.617191851,0.687567651,-0.266964018,0.999417067,0.344238341,0.672033966,-0.075893387,0.999793649,0.654382586,1.028245449,-0.243614227,0.519239724,0.203059509,0.932251751,-0.024211813,0.534909308,0.672667384,1.422176123,-0.286652178,0.069304802,0.029355392,1.084807515,-0.126048878,0.178303301,0.695431352,1.535400391,-0.312360495,0.07928773,-0.049614929,1.144860387,-0.155129984,0.181959331,0.668924689,1.553689599,-0.355144113,0.12869665,-0.038129043,1.169463634,-0.236622408,0.272718221,0.655826807,1.511375427,-0.311280012,0.130859077,-0.009719288,1.166223407,-0.175490111,0.297378719,0.567930996,1.406390429,-0.066506773,0.001465494,0.382756561,1.390754342,0.069815047,0.002073878,0.550738692,1.980104566,-0.119542398,0.000367895,0.37588641,1.962577939,0.062461484,0.000247977,0.563076735,2.517997742,0.223840043,7.08E-05,0.386411607,2.513494968,0.22534284,1.32E-05,0.574232936,2.597645044,0.24017112,7.08E-05,0.385359019,2.592670918,0.229465365,2.93E-05,0.525553823,2.661919594,-0.127640814,9.76E-05,0.398246258,2.670908689,-0.174432993,2.66E-05
Sitting,0.417225659,0.449331284,-0.396863103,0.999822438,0.438894212,0.385537505,-0.412165642,0.999617279,0.450619549,0.384754002,-0.411778271,0.999668121,0.462974787,0.385394216,-0.411970913,0.999659479,0.413633049,0.388292223,-0.372197688,0.99956435,0.408175617,0.387997061,-0.371737152,0.999587119,0.403755516,0.388569176,-0.371964633,0.99957031,0.493216604,0.407937169,-0.319788545,0.999708772,0.415447056,0.407363206,-0.14138411,0.999613941,0.444003046,0.501060128,-0.362349123,0.999837816,0.410242558,0.50115329,-0.302380949,0.999774635,0.617860377,0.682199061,-0.262830198,0.999428749,0.346516758,0.672165155,-0.065877639,0.999793112,0.654584289,1.014695764,-0.245699555,0.518600047,0.204560682,0.931347549,0.02670059,0.55288291,0.674055219,1.419421673,-0.306338817,0.066073492,0.030676177,1.076425076,-0.077476047,0.179384276,0.697040677,1.534933925,-0.330289185,0.075213425,-0.042139065,1.136080384,-0.10178028,0.178982347,0.669762909,1.550584555,-0.373280257,0.122727081,-0.030385356,1.160498142,-0.177270621,0.269355744,0.656839848,1.510160685,-0.331894666,0.124969102,-0.003030863,1.156101227,-0.123485491,0.295180172,0.571849465,1.403400302,-0.066988453,0.001457092,0.386088789,1.389847279,0.070205063,0.002063205,0.555376768,1.978314757,-0.116264626,0.000387226,0.37923792,1.962374687,0.063543133,0.000260598,0.569277048,2.514402866,0.226470947,7.71E-05,0.392345369,2.511796951,0.223746687,1.43E-05,0.581140339,2.594370604,0.242851943,7.53E-05,0.392055869,2.59061718,0.227365285,3.15E-05,0.531127155,2.659206152,-0.12333189,0.00010099,0.404287666,2.670497894,-0.173734888,2.74E-05
Sitting,0.421237648,0.44958809,-0.425341666,0.999774456,0.441783816,0.386057585,-0.447166204,0.999517977,0.453264296,0.385081112,-0.446865261,0.999579012,0.465433687,0.38555634,-0.447144926,0.999576688,0.416913211,0.388916135,-0.403028339,0.999438882,0.411100775,0.388549387,-0.402591318,0.99946171,0.406523377,0.389061987,-0.402805388,0.999439895,0.49449262,0.407777876,-0.383455783,0.999655843,0.417897761,0.407411039,-0.174127549,0.999502361,0.448227942,0.501029789,-0.394493252,0.99981463,0.414152682,0.501174092,-0.331540495,0.99973315,0.620841324,0.673779368,-0.330778271,0.999435663,0.351645648,0.672830522,-0.086188689,0.999776602,0.674087405,1.008013606,-0.319220215,0.537428319,0.204195946,0.931903183,0.012335802,0.574080586,0.700053215,1.418916583,-0.363266766,0.068476163,0.009507215,1.084869385,-0.103121221,0.182931811,0.72580421,1.531690836,-0.391232342,0.07591112,-0.060245205,1.137346983,-0.133803293,0.17814973,0.699268162,1.54887867,-0.440348536,0.124594688,-0.0495333,1.158865333,-0.203766227,0.269046724,0.684113801,1.509537101,-0.390671909,0.127326697,-0.020328214,1.155874491,-0.146418869,0.296735287,0.574376404,1.402652264,-0.074133061,0.001414023,0.39017421,1.390052676,0.07717479,0.001995309,0.559397697,1.978294849,-0.120292321,0.000402028,0.383617848,1.962727547,0.064118139,0.000280823,0.575606942,2.514501333,0.22900641,8.20E-05,0.397908181,2.5128479,0.232070252,1.63E-05,0.58825624,2.594274759,0.245023519,8.01E-05,0.398434937,2.591161013,0.236982614,3.73E-05,0.535138011,2.659627914,-0.119337082,0.000105039,0.406251967,2.671839476,-0.162453562,2.96E-05
Sitting,0.424376905,0.450163394,-0.435439497,0.999759197,0.445852667,0.386113912,-0.450862497,0.999478459,0.457908094,0.385079503,-0.450586945,0.999546528,0.470813841,0.385526568,-0.450892389,0.999542415,0.419671237,0.389140904,-0.41089049,0.999393821,0.413372219,0.38876614,-0.410396338,0.999418616,0.408580482,0.389274299,-0.410572946,0.999388933,0.50075382,0.407426804,-0.36809504,0.999633849,0.420481026,0.407344609,-0.166409433,0.999461651,0.452545404,0.501114607,-0.393006235,0.999807358,0.417186409,0.501783907,-0.334945977,0.99971962,0.630709708,0.655249715,-0.312831342,0.999455392,0.356014788,0.672378421,-0.073492602,0.999774039,0.700692236,0.983728468,-0.31790635,0.544632852,0.204546452,0.929772496,0.022491453,0.593405604,0.704792619,1.415049791,-0.396232486,0.067218259,0.010981132,1.083373547,-0.110474668,0.186229154,0.728021681,1.529961467,-0.431385458,0.073297545,-0.056712113,1.128392339,-0.139793172,0.176255912,0.697188914,1.547017455,-0.471002996,0.121015258,-0.044633739,1.147978067,-0.217146873,0.26711148,0.683249354,1.508722067,-0.420649767,0.124071725,-0.015654242,1.145475149,-0.157166272,0.297060162,0.596007407,1.397640347,-0.08078827,0.001390492,0.406137943,1.389674187,0.083795413,0.001954976,0.58271277,1.974590063,-0.119795144,0.000425296,0.398059398,1.962772131,0.102069959,0.000290509,0.598358393,2.504455805,0.259536743,8.85E-05,0.415640652,2.510142803,0.289552063,1.72E-05,0.611905932,2.582700491,0.280041903,8.53E-05,0.417424738,2.587486744,0.298121423,4.05E-05,0.557235658,2.657118082,-0.086650454,0.000104202,0.42689687,2.671795368,-0.102528989,2.98E-05
Sitting,0.425428718,0.450451016,-0.484836251,0.999702454,0.447075546,0.386317372,-0.507043004,0.99933809,0.459122568,0.385120273,-0.506735563,0.99942565,0.472198814,0.385498375,-0.507006645,0.99941349,0.42155987,0.389647126,-0.461598247,0.999233961,0.415582567,0.389299095,-0.461105168,0.99926126,0.411056608,0.389783353,-0.461286694,0.999207854,0.505286992,0.407013625,-0.431407064,0.999538124,0.425604045,0.407445997,-0.208489537,0.999310255,0.454015583,0.501296163,-0.44595021,0.999774873,0.419561923,0.502464831,-0.380672008,0.99966538,0.639910281,0.647054911,-0.376668543,0.999456942,0.362442374,0.673097849,-0.085097037,0.999766171,0.704913974,0.966784179,-0.391869932,0.554148018,0.205184177,0.928098142,0.010274263,0.615459144,0.714742959,1.406530023,-0.477365732,0.070936009,0.009894166,1.083157301,-0.135620385,0.199603871,0.740010977,1.523198843,-0.51558131,0.07460656,-0.055861063,1.126192331,-0.159043789,0.181853354,0.708747089,1.544032574,-0.553674281,0.123477906,-0.043263171,1.142555714,-0.24035427,0.275129676,0.693839252,1.505318761,-0.501081586,0.127261162,-0.015340304,1.140290499,-0.183744639,0.307990909,0.606049895,1.39751184,-0.095508866,0.001347327,0.414252132,1.390371919,0.09858755,0.001899314,0.593378305,1.974628925,-0.118169308,0.000414525,0.406933874,1.966327548,0.178466797,0.000279779,0.610306561,2.503694534,0.298948228,8.70E-05,0.423826158,2.510289669,0.447720051,1.66E-05,0.624623418,2.581321001,0.322813034,8.33E-05,0.425319731,2.587515354,0.465008795,4.01E-05,0.566827178,2.657092571,-0.054500788,9.97E-05,0.433613241,2.673578262,0.057609141,2.87E-05
Sitting,0.430509508,0.452922285,-0.518306851,0.999566615,0.451544225,0.388266832,-0.527171075,0.99896884,0.463658869,0.3867625,-0.526929975,0.999095201,0.476755619,0.38674885,-0.527245939,0.999054909,0.426487505,0.391488403,-0.494829476,0.998913109,0.420458466,0.390936732,-0.494352043,0.998966813,0.41562289,0.391208321,-0.494610608,0.998893917,0.509403646,0.406863838,-0.403474748,0.999204993,0.429653108,0.407789528,-0.228905126,0.999043226,0.458381176,0.502738714,-0.458119959,0.999682963,0.424120754,0.504391253,-0.409849584,0.999557853,0.643249691,0.642753839,-0.354805171,0.999400318,0.365272313,0.673131883,-0.095722169,0.999760628,0.704076111,0.971463203,-0.370981187,0.546916842,0.206707314,0.923096955,-0.00426783,0.637968659,0.709161818,1.354341626,-0.411515415,0.06719663,0.010470365,1.072692513,-0.155103847,0.205505148,0.733390927,1.465757251,-0.443871826,0.0698919,-0.04957971,1.131102204,-0.18229799,0.180414051,0.703099728,1.48677814,-0.484067202,0.115782171,-0.03837489,1.147917032,-0.263319761,0.272528678,0.689060569,1.447033644,-0.435766131,0.119789451,-0.012270717,1.143961549,-0.201711491,0.307285547,0.61214155,1.39728117,-0.092641287,0.001348793,0.414323092,1.390240431,0.095709234,0.001918544,0.598626912,1.967143416,-0.067380711,0.000408824,0.409558207,1.965670466,0.19040826,0.000271736,0.61688906,2.486665249,0.362868369,8.65E-05,0.42798996,2.502172232,0.493832409,1.65E-05,0.630471349,2.561619043,0.388294727,8.22E-05,0.429038435,2.577642918,0.515063286,4.07E-05,0.57709676,2.648212433,0.009946205,9.51E-05,0.443540901,2.668563604,0.097057827,2.84E-05
Sitting,0.430567086,0.451761216,-0.492965847,0.999550104,0.452739626,0.387858838,-0.504080653,0.998914301,0.46487245,0.386228293,-0.503724694,0.999045014,0.478206009,0.38600412,-0.504024923,0.999002695,0.42752099,0.390934825,-0.476150095,0.998862505,0.421633303,0.390073597,-0.47564736,0.998920798,0.417023182,0.389951408,-0.475823402,0.998849928,0.513026834,0.405147523,-0.395146757,0.999146521,0.433897972,0.406390071,-0.193524063,0.998985052,0.458549082,0.501125395,-0.441043437,0.99966234,0.424762547,0.502796113,-0.40261507,0.999527216,0.647117972,0.640509427,-0.335754126,0.99934727,0.369944811,0.673072457,-0.055179738,0.999752045,0.712982774,0.995803237,-0.338578045,0.532618761,0.214367062,0.918380737,0.036320582,0.648323059,0.71549201,1.361339569,-0.396518558,0.063050829,0.016865345,1.060716152,-0.126746863,0.208175585,0.738915741,1.471367955,-0.427898496,0.065367028,-0.042618245,1.128891587,-0.155290276,0.178922594,0.709181786,1.489767313,-0.466173589,0.108618125,-0.030391175,1.144321322,-0.233232707,0.270902216,0.69576776,1.451401234,-0.420337141,0.112570412,-0.004932968,1.139463544,-0.173627406,0.306426823,0.615204573,1.393641353,-0.100706577,0.001297917,0.419737577,1.388960004,0.103671871,0.001864121,0.601524234,1.965700626,-0.073943578,0.000425617,0.415807784,1.965426445,0.216373041,0.000272875,0.619359791,2.486428261,0.341453105,9.16E-05,0.433612198,2.50129962,0.518708527,1.67E-05,0.633561313,2.562745333,0.364796817,8.41E-05,0.435155571,2.577094555,0.53837955,4.21E-05,0.577291906,2.646246672,-0.019334007,9.45E-05,0.445964992,2.668569088,0.117042325,2.89E-05
